YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 10 05 23 00 350  4.5  5.3  1.77  8.33  6.26 999 1016.1  12.4  11.3 999.0 99.0 99.00
2006 10 06 00 00 355  4.9  5.8  1.88  7.69  6.42 999 1016.2  12.5  11.3 999.0 99.0 99.00
2006 10 06 01 00 343  3.2  3.9  1.88 11.43  6.35 999 1016.5  12.0  11.2 999.0 99.0 99.00
2006 10 06 02 00   1  4.1  4.6  1.92 10.00  6.38 999 1016.4  12.3  11.1 999.0 99.0 99.00
2006 10 06 03 00 335  3.1  3.6  1.98 10.00  6.49 999 1016.8  11.9  11.1 999.0 99.0 99.00
2006 10 06 04 00 338  1.9  2.5  1.92  9.09  6.34 999 1017.3  11.7  11.0 999.0 99.0 99.00
2006 10 06 05 00 308  0.2  0.7  1.97 10.81  6.44 999 1017.4  11.5  11.0 999.0 99.0 99.00
2006 10 06 06 00 275  1.7  2.1  1.82  7.69  6.25 999 1017.9  11.4  11.1 999.0 99.0 99.00
2006 10 06 07 00 276  1.0  1.9  1.88 10.81  6.38 999 1018.1  11.7  11.0 999.0 99.0 99.00
2006 10 06 08 00 260  2.0  2.5  1.73 10.00  6.35 999 1018.2  11.7  11.0 999.0 99.0 99.00
2006 10 06 09 00 245  1.6  1.9  1.80  7.14  6.54 999 1018.2  11.6  11.0 999.0 99.0 99.00
2006 10 06 10 00 181  1.3  2.0  1.79 12.12  6.74 999 1018.1  11.7  11.0 999.0 99.0 99.00
2006 10 06 11 00 169  2.2  2.9  1.69 10.81  6.51 999 1018.1  11.5  11.0 999.0 99.0 99.00
2006 10 06 12 00 145  1.2  1.7  1.76 10.81  6.90 999 1018.2  11.4  11.2 999.0 99.0 99.00
2006 10 06 13 00 148  2.9  3.6  1.66 12.90  7.09 999 1018.5  11.4  11.2 999.0 99.0 99.00
2006 10 06 14 00 160  3.2  4.1  1.77 10.00  7.44 999 1018.7  11.3  11.2 999.0 99.0 99.00
2006 10 06 15 00 164  2.9  3.8  1.92 10.81  7.60 999 1018.8  11.2  11.1 999.0 99.0 99.00
2006 10 06 16 00 171  3.5  4.2  1.70 10.00  7.46 999 1019.0  11.2  11.1 999.0 99.0 99.00
2006 10 06 17 00 178  4.3  4.9  1.60 10.00  7.27 999 1019.1  11.3  11.1 999.0 99.0 99.00
2006 10 06 18 00 346  6.1  7.3  1.71 10.00  7.27 999 1019.4  11.9  11.1 999.0 99.0 99.00
2006 10 06 19 00 344  6.6  7.9  1.65  9.09  6.63 999 1020.0  11.6  11.2 999.0 99.0 99.00
2006 10 06 20 00 336  5.6  6.4  1.60 12.12  5.75 999 1020.0  12.3  11.2 999.0 99.0 99.00
2006 10 06 21 00 337  5.9  7.1  1.74  9.09  5.51 999 1020.1  12.3  11.2 999.0 99.0 99.00
2006 10 06 22 00 342  4.9  5.6  2.02  9.09  5.94 999 1019.9  12.3  11.4 999.0 99.0 99.00
2006 10 06 23 00 339  5.2  6.1  2.32  8.33  6.43 999 1020.1  12.3  11.4 999.0 99.0 99.00
2006 10 07 00 00 346  4.8  6.4  2.45  8.33  6.81 999 1020.4  12.4  11.4 999.0 99.0 99.00
2006 10 07 01 00 355  5.5  6.7  2.33  9.09  6.61 999 1020.6  12.5  11.4 999.0 99.0 99.00
2006 10 07 02 00 352  5.1  6.4  2.49 10.00  6.72 999 1021.2  12.3  11.3 999.0 99.0 99.00
2006 10 07 03 00 347  5.0  7.0  2.34  8.33  6.49 999 1021.6  12.2  11.2 999.0 99.0 99.00
2006 10 07 04 00 346  5.6  7.0  2.69  9.09  6.83 999 1021.7  12.3  11.2 999.0 99.0 99.00
2006 10 07 05 00 351  4.6  5.5  2.64 10.00  6.66 999 1021.8  12.0  11.1 999.0 99.0 99.00
2006 10 07 06 00 352  5.6  7.2  2.90 10.00  7.02 999 1022.0  12.0  11.0 999.0 99.0 99.00
2006 10 07 07 00   4  4.9  5.7  2.96 10.00  6.84 999 1022.2  11.8  11.0 999.0 99.0 99.00
2006 10 07 08 00  11  3.0  4.1  2.58 10.00  6.53 999 1022.6  11.6  10.9 999.0 99.0 99.00
2006 10 07 09 00 360  4.5  5.8  2.78 10.00  6.92 999 1022.8  12.0  10.9 999.0 99.0 99.00
2006 10 07 10 00 357  3.4  4.5  2.58 10.00  6.68 999 1023.3  11.8  11.0 999.0 99.0 99.00
2006 10 07 11 00 324  1.8  3.0  2.60  9.09  6.63 999 1023.4  11.4  11.0 999.0 99.0 99.00
2006 10 07 12 00 353  2.5  3.1  2.37  9.09  6.49 999 1023.7  11.5  11.1 999.0 99.0 99.00
2006 10 07 13 00 353  2.7  3.2  2.42  8.33  6.64 999 1024.1  11.6  11.1 999.0 99.0 99.00
2006 10 07 14 00 334  3.5  4.2  2.22  9.09  6.51 999 1024.6  11.7  11.1 999.0 99.0 99.00
2006 10 07 15 00 345  2.8  3.5  2.11  8.33  6.53 999 1025.1  11.5  11.0 999.0 99.0 99.00
2006 10 07 16 00  22  2.2  3.1  2.17  8.33  6.36 999 1025.6  11.6  11.0 999.0 99.0 99.00
2006 10 07 17 00 113  1.2  1.8  2.05  9.09  6.40 999 1025.9  11.6  11.0 999.0 99.0 99.00
2006 10 07 18 00 199  0.4  0.9  2.19  9.09  6.56 999 1026.2  11.9  11.1 999.0 99.0 99.00
2006 10 07 19 00 142  0.6  1.4  2.04  8.33  6.45 999 1026.6  12.2  11.5 999.0 99.0 99.00
2006 10 07 20 00 235  0.1  0.5  2.19  8.33  6.73 999 1026.7  12.4  11.9 999.0 99.0 99.00
2006 10 07 21 00 315  1.4  1.9  2.02  8.33  6.63 999 1026.4  12.5  11.8 999.0 99.0 99.00
2006 10 07 22 00 325  2.5  3.1  2.14  8.33  6.69 999 1026.3  12.6  12.6 999.0 99.0 99.00
2006 10 07 23 00 340  3.3  4.2  2.00  9.09  6.87 999 1026.2  12.6  12.4 999.0 99.0 99.00
2006 10 08 00 00 349  2.7  3.3  2.03  9.09  6.72 999 1026.4  12.4  12.2 999.0 99.0 99.00
2006 10 08 01 00 354  2.8  3.4  2.13  8.33  6.98 999 1026.5  12.3  11.9 999.0 99.0 99.00
2006 10 08 02 00   2  3.3  4.0  2.10  9.09  7.10 999 1026.6  11.8  11.7 999.0 99.0 99.00
2006 10 08 03 00   5  3.3  3.9  2.06  9.09  6.79 999 1026.6  11.9  11.5 999.0 99.0 99.00
2006 10 08 04 00 360  4.0  4.4  1.94 12.12  6.94 999 1026.9  11.8  11.5 999.0 99.0 99.00
2006 10 08 05 00   4  3.6  4.1  2.12 11.43  6.85 999 1027.0  11.5  11.3 999.0 99.0 99.00
2006 10 08 06 00  12  3.0  3.7  1.92  9.09  6.66 999 1027.0  11.5  11.2 999.0 99.0 99.00
2006 10 08 07 00  11  3.3  4.1  2.04 12.12  7.34 999 1026.7  11.4  11.2 999.0 99.0 99.00
2006 10 08 08 00 357  3.4  4.0  1.88 11.43  6.83 999 1026.4  11.4  11.1 999.0 99.0 99.00
2006 10 08 09 00   4  2.9  3.5  2.11 11.43  7.42 999 1026.6  11.3  11.1 999.0 99.0 99.00
2006 10 08 10 00  21  2.4  2.8  1.88 10.81  7.25 999 1026.9  11.1  11.1 999.0 99.0 99.00
2006 10 08 11 00  29  2.5  3.0  1.95 10.81  7.50 999 1026.6  11.0  11.1 999.0 99.0 99.00
2006 10 08 12 00  36  1.8  2.2  1.86 10.81  7.49 999 1026.7  10.9  11.1 999.0 99.0 99.00
2006 10 08 13 00  33  1.8  2.2  1.72 10.81  7.36 999 1026.6  11.1  11.1 999.0 99.0 99.00
2006 10 08 14 00  40  1.1  1.4  1.77 10.81  7.45 999 1026.7  10.8  11.1 999.0 99.0 99.00
2006 10 08 15 00  74  1.1  1.7  1.69 10.00  7.29 999 1026.8  10.8  11.1 999.0 99.0 99.00
2006 10 08 16 00   8  1.1  1.6  1.43 10.00  6.85 999 1027.4  11.4  11.2 999.0 99.0 99.00
2006 10 08 17 00  99  0.4  1.3  1.54 10.00  7.05 999 1027.2  12.3  11.2 999.0 99.0 99.00
2006 10 08 18 00 142  2.2  2.8  1.52  9.09  7.11 999 1026.8  11.4  11.4 999.0 99.0 99.00
2006 10 08 19 00 164  1.9  2.6  1.35  8.33  6.76 999 1026.6  11.4  11.5 999.0 99.0 99.00
2006 10 08 20 00 217  2.1  2.4  1.30  9.09  6.77 999 1026.2  11.5  11.6 999.0 99.0 99.00
2006 10 08 21 00 211  1.7  2.0  1.19  8.33  6.49 999 1025.7  11.8  11.6 999.0 99.0 99.00
2006 10 08 22 00 210  2.6  3.0  1.05  8.33  6.48 999 1025.1  11.2  11.7 999.0 99.0 99.00
2006 10 08 23 00 198  2.1  2.5  1.17 10.00  6.92 999 1024.5  11.5  11.8 999.0 99.0 99.00
2006 10 09 00 00 177  1.2  1.5  1.03 10.81  6.99 999 1024.0  11.7  11.9 999.0 99.0 99.00
2006 10 09 01 00 109  1.8  2.2  1.06  8.33  7.09 999 1023.9  11.5  12.0 999.0 99.0 99.00
2006 10 09 02 00 105  2.0  2.4  1.08  8.33  7.19 999 1023.8  11.3  12.0 999.0 99.0 99.00
2006 10 09 03 00  29  0.4  0.8  1.26  9.09  7.13 999 1024.1  11.3  11.9 999.0 99.0 99.00
2006 10 09 04 00  37  1.3  1.8  1.30  9.09  6.83 999 1023.8  11.2  11.9 999.0 99.0 99.00
2006 10 09 05 00  15  1.8  2.1  1.41 10.00  7.26 999 1023.6  11.2  11.7 999.0 99.0 99.00
2006 10 09 06 00 326  3.1  3.6  1.26  9.09  6.89 999 1023.3  11.4  11.7 999.0 99.0 99.00
2006 10 09 07 00   8  2.7  3.1  1.29  9.09  6.89 999 1023.0  11.6  11.5 999.0 99.0 99.00
2006 10 09 08 00  17  5.0  5.8  1.31  9.09  7.00 999 1023.0  11.6  11.3 999.0 99.0 99.00
2006 10 09 09 00  18  6.6  7.9  1.05  8.33  6.37 999 1022.7  11.4  11.4 999.0 99.0 99.00
2006 10 09 10 00  19  6.7  7.8  1.15  8.33  5.35 999 1023.0  11.0  11.3 999.0 99.0 99.00
2006 10 09 11 00  16  4.9  5.7  1.25  7.69  5.11 999 1022.6  11.0  11.3 999.0 99.0 99.00
2006 10 09 12 00  26  3.4  4.0  1.38  7.14  5.50 999 1022.4  11.3  11.2 999.0 99.0 99.00
2006 10 09 13 00  21  3.6  4.6  1.30  7.14  5.67 999 1022.2  11.5  11.0 999.0 99.0 99.00
2006 10 09 14 00  27  4.2  4.9  1.26  6.67  5.55 999 1022.3  11.9  10.9 999.0 99.0 99.00
2006 10 09 15 00  33  6.9  8.6  1.18  7.69  5.43 999 1022.2  12.4  10.7 999.0 99.0 99.00
2006 10 09 16 00  44  7.2  8.1  1.17  6.67  4.83 999 1022.7  12.6  10.8 999.0 99.0 99.00
2006 10 09 17 00  30  6.5  7.3  1.19  7.14  4.56 999 1022.7  12.5  10.7 999.0 99.0 99.00
2006 10 09 18 00  24  6.8  7.6  1.22  9.09  4.59 999 1022.6  12.5  10.8 999.0 99.0 99.00
2006 10 09 19 00  25  8.4  9.7  1.28  7.14  4.42 999 1022.0  13.3  10.6 999.0 99.0 99.00
2006 10 09 20 00  23  8.0  8.9  1.24  8.33  4.37 999 1021.3  13.5  10.5 999.0 99.0 99.00
2006 10 09 21 00  23  8.3 10.9  1.21 10.00  4.48 999 1020.7  13.7  10.7 999.0 99.0 99.00
2006 10 09 22 00   9  5.7  7.0  1.28  7.69  4.43 999 1020.1  13.1  10.8 999.0 99.0 99.00
2006 10 09 23 00   1  7.4  8.4  1.19  9.09  4.29 999 1019.8  14.0  10.9 999.0 99.0 99.00
2006 10 10 00 00 359  7.9  9.0  1.20  5.26  4.27 999 1019.4  13.4  11.0 999.0 99.0 99.00
2006 10 10 01 00  11  8.4 10.0  1.38  4.76  4.07 999 1019.0  13.7  11.1 999.0 99.0 99.00
2006 10 10 02 00  13  7.7  8.9  1.55  4.76  4.51 999 1019.2  13.5  11.1 999.0 99.0 99.00
2006 10 10 03 00  17  7.9  9.1  1.46 12.90  4.57 999 1019.3  13.7  11.1 999.0 99.0 99.00
2006 10 10 04 00  20  9.2 10.3  1.47  5.56  4.42 999 1019.5  14.0  11.1 999.0 99.0 99.00
2006 10 10 05 00  18  8.5  9.5  1.61  5.56  4.62 999 1019.8  14.1  11.0 999.0 99.0 99.00
2006 10 10 06 00   6  5.5  7.0  1.38  5.26  4.67 999 1019.9  13.3  10.8 999.0 99.0 99.00
2006 10 10 07 00  24  8.3  9.9  1.36  5.88  4.63 999 1019.9  13.7  10.8 999.0 99.0 99.00
2006 10 10 08 00  36  6.7  7.4  1.42  5.56  4.86 999 1019.9  13.0  10.7 999.0 99.0 99.00
2006 10 10 09 00  19  4.7  5.7  1.35 12.12  5.21 999 1019.8  12.6  10.6 999.0 99.0 99.00
2006 10 10 10 00  33  6.7  7.7  1.19  5.26  4.56 999 1019.4  13.1  10.6 999.0 99.0 99.00
2006 10 10 11 00  28  6.3  7.2  1.14 12.12  4.62 999 1019.4  12.9  10.6 999.0 99.0 99.00
2006 10 10 12 00  46  3.7  4.4  1.11 12.12  4.74 999 1019.6  12.1  10.6 999.0 99.0 99.00
2006 10 10 13 00  28  2.6  3.4  0.98  5.26  4.58 999 1019.7  11.5  10.6 999.0 99.0 99.00
2006 10 10 14 00  36  3.0  3.4  1.01  5.00  4.77 999 1019.8  11.7  10.5 999.0 99.0 99.00
2006 10 10 15 00  58  1.5  2.0  0.97 11.43  4.88 999 1019.9  11.3  10.5 999.0 99.0 99.00
2006 10 10 16 00  57  1.3  1.5  0.87 11.43  4.80 999 1020.1  12.6  10.5 999.0 99.0 99.00
2006 10 10 17 00  38  2.1  2.4  0.89 11.43  5.01 999 1020.4  13.8  10.6 999.0 99.0 99.00
2006 10 10 18 00  12  2.6  2.9  0.88 10.81  4.92 999 1020.4  11.8  10.7 999.0 99.0 99.00
2006 10 10 19 00  18  2.8  3.4  0.85 10.81  5.03 999 1020.1  12.8  11.0 999.0 99.0 99.00
2006 10 10 20 00 348  1.7  2.4  0.84 10.81  5.30 999 1019.6  12.5  11.4 999.0 99.0 99.00
2006 10 10 21 00 357  2.2  2.8  0.90 10.00  5.88 999 1018.9  12.4  11.8 999.0 99.0 99.00
2006 10 10 22 00 347  3.4  4.0  0.95 10.81  5.93 999 1018.5  12.5  11.9 999.0 99.0 99.00
2006 10 10 23 00 355  4.4  5.0  0.95 10.00  5.96 999 1017.9  12.8  11.9 999.0 99.0 99.00
2006 10 11 00 00 352  4.6  5.4  1.02 11.43  6.31 999 1017.6  13.0  11.7 999.0 99.0 99.00
2006 10 11 01 00 355  6.1  6.8  1.02 10.00  6.02 999 1017.6  12.8  11.5 999.0 99.0 99.00
2006 10 11 02 00 357  5.6  6.2  0.95 10.81  5.48 999 1017.7  12.7  11.4 999.0 99.0 99.00
2006 10 11 03 00 346  4.3  4.9  1.06 10.81  5.68 999 1017.8  12.6  11.2 999.0 99.0 99.00
2006 10 11 04 00 360  5.2  5.9  1.12 12.12  5.64 999 1017.6  12.6  11.1 999.0 99.0 99.00
2006 10 11 05 00  15  3.8  4.3  1.08 10.81  5.58 999 1017.7  12.3  10.9 999.0 99.0 99.00
2006 10 11 06 00  17  3.1  3.5  1.03 11.43  5.19 999 1017.7  12.1  10.8 999.0 99.0 99.00
2006 10 11 07 00 343  2.3  2.7  1.10 11.43  5.49 999 1017.6  11.7  10.7 999.0 99.0 99.00
2006 10 11 08 00 354  3.2  4.0  1.15 10.81  5.62 999 1017.5  11.7  10.7 999.0 99.0 99.00
2006 10 11 09 00   7  3.0  3.6  1.03  9.09  5.60 999 1017.5  11.7  10.7 999.0 99.0 99.00
2006 10 11 10 00 359  3.4  3.8  1.00 10.00  5.92 999 1017.7  11.8  10.7 999.0 99.0 99.00
2006 10 11 11 00  15  2.8  3.5  1.06 10.00  6.03 999 1017.6  12.0  10.7 999.0 99.0 99.00
2006 10 11 12 00  41  2.0  2.4  1.11 10.00  6.18 999 1017.3  12.2  10.7 999.0 99.0 99.00
2006 10 11 13 00  35  2.8  3.1  1.08 10.00  6.01 999 1017.3  11.8  10.7 999.0 99.0 99.00
2006 10 11 14 00   8  3.0  3.4  1.17 10.00  6.27 999 1017.5  11.6  10.8 999.0 99.0 99.00
2006 10 11 15 00  19  3.2  3.8  1.26 10.00  6.36 999 1017.7  11.6  10.8 999.0 99.0 99.00
2006 10 11 16 00 347  2.5  2.8  1.23 13.79  6.18 999 1017.9  12.0  10.7 999.0 99.0 99.00
2006 10 11 17 00  18  1.8  2.3  1.21 14.81  6.40 999 1018.1  12.1  10.8 999.0 99.0 99.00
2006 10 11 18 00  23  2.4  2.9  1.35 13.79  6.84 999 1018.0  12.1  10.9 999.0 99.0 99.00
2006 10 11 19 00  12  3.0  3.5  1.33 13.79  6.78 999 1017.9  11.9  11.1 999.0 99.0 99.00
2006 10 11 20 00   8  2.3  2.8  1.32 13.79  6.94 999 1017.7  12.2  11.3 999.0 99.0 99.00
2006 10 11 21 00 348  2.8  3.3  1.51 13.79  7.67 999 1017.2  12.5  11.4 999.0 99.0 99.00
2006 10 11 22 00 340  4.2  4.6  1.49 14.81  8.46 999 1016.6  12.9  11.5 999.0 99.0 99.00
2006 10 11 23 00 339  3.6  4.1  1.70 13.79  9.09 999 1016.1  12.9  11.5 999.0 99.0 99.00
2006 10 12 00 00 342  3.4  3.8  1.78 12.90  9.45 999 1015.7  12.6  11.5 999.0 99.0 99.00
2006 10 12 01 00 347  3.3  3.8  1.87 13.79 10.10 999 1015.2  12.7  11.5 999.0 99.0 99.00
2006 10 12 02 00 351  3.8  4.1  2.02 13.79 10.37 999 1015.0  12.6  11.4 999.0 99.0 99.00
2006 10 12 03 00 360  3.9  4.3  1.92 13.79 10.22 999 1015.0  12.3  11.2 999.0 99.0 99.00
2006 10 12 04 00 350  3.1  3.5  2.17 12.90 10.44 999 1015.0  12.3  11.0 999.0 99.0 99.00
2006 10 12 05 00 345  2.9  3.5  2.18 12.12 10.24 999 1015.0  12.3  11.0 999.0 99.0 99.00
2006 10 12 06 00 339  4.1  4.6  2.47 13.79 10.92 999 1014.9  12.2  11.1 999.0 99.0 99.00
2006 10 12 07 00 350  4.0  4.3  2.21 14.81 10.34 999 1014.6  12.3  11.0 999.0 99.0 99.00
2006 10 12 08 00 343  3.6  4.1  2.01 13.79  9.10 999 1014.4  12.0  11.0 999.0 99.0 99.00
2006 10 12 09 00 349  4.1  4.6  2.21 12.90  9.62 999 1014.2  12.1  11.0 999.0 99.0 99.00
2006 10 12 10 00 350  4.0  4.6  2.06 12.90  9.46 999 1014.1  12.0  10.9 999.0 99.0 99.00
2006 10 12 11 00 359  3.1  3.7  2.04 13.79  9.12 999 1014.0  12.0  10.9 999.0 99.0 99.00
2006 10 12 12 00  21  3.5  4.2  1.95 13.79  8.88 999 1013.5  11.8  10.8 999.0 99.0 99.00
2006 10 12 13 00  12  2.4  3.0  1.97 13.79  9.06 999 1013.4  11.6  10.8 999.0 99.0 99.00
2006 10 12 14 00 347  2.5  3.1  1.99 12.90  8.95 999 1013.5  11.3  10.7 999.0 99.0 99.00
2006 10 12 15 00  23  1.7  2.1  1.92 12.90  8.51 999 1013.6  11.4  10.8 999.0 99.0 99.00
2006 10 12 16 00 351  2.5  2.9  1.76 12.12  7.96 999 1014.0  11.9  10.9 999.0 99.0 99.00
2006 10 12 17 00  31  3.6  4.2  1.84 12.90  8.06 999 1013.9  12.1  10.9 999.0 99.0 99.00
2006 10 12 18 00  49  2.2  3.0  1.69 12.12  8.00 999 1013.9  12.0  11.0 999.0 99.0 99.00
2006 10 12 19 00 303  3.3  3.8  1.59 11.43  7.49 999 1014.0  11.8  11.3 999.0 99.0 99.00
2006 10 12 20 00 322  2.3  3.1  1.84 12.12  8.29 999 1013.6  12.4  11.5 999.0 99.0 99.00
2006 10 12 21 00 327  3.2  3.7  1.69 12.12  8.19 999 1013.1  12.3  11.6 999.0 99.0 99.00
2006 10 12 22 00 332  4.5  5.2  1.74 11.43  8.16 999 1012.4  12.4  11.6 999.0 99.0 99.00
2006 10 12 23 00 349  6.2  7.6  1.60 11.43  6.96 999 1012.1  11.3  11.5 999.0 99.0 99.00
2006 10 13 00 00   5  5.7  6.7  1.73 12.12  6.91 999 1011.5  11.0  11.5 999.0 99.0 99.00
2006 10 13 01 00 356  6.2  7.4  1.56 12.12  6.53 999 1011.1  10.9  11.4 999.0 99.0 99.00
2006 10 13 02 00 352  4.7  5.6  1.52 12.12  6.60 999 1011.0  10.9  11.3 999.0 99.0 99.00
2006 10 13 03 00 338  5.9  7.0  1.59 12.12  6.63 999 1011.7  10.9  11.1 999.0 99.0 99.00
2006 10 13 04 00 339  6.7  8.4  1.59 11.43  6.25 999 1012.0  11.0  11.1 999.0 99.0 99.00
2006 10 13 05 00 359  6.8  8.4  1.57 12.12  5.96 999 1011.6  11.4  11.2 999.0 99.0 99.00
2006 10 13 06 00   3  5.0  6.6  1.54 11.43  5.69 999 1011.7  11.7  11.0 999.0 99.0 99.00
2006 10 13 07 00 345  5.6  6.6  1.50 11.43  5.96 999 1011.8  11.5  10.9 999.0 99.0 99.00
2006 10 13 08 00 353  5.3  6.5  1.56 10.00  6.17 999 1012.0  11.7  11.0 999.0 99.0 99.00
2006 10 13 09 00 346  5.2  7.0  1.48 12.12  5.90 999 1012.1  11.7  11.1 999.0 99.0 99.00
2006 10 13 10 00  11  4.2  5.2  1.51 10.81  6.20 999 1011.7  11.8  11.1 999.0 99.0 99.00
2006 10 13 11 00  13  2.9  3.6  1.50 10.81  6.30 999 1011.4  11.2  11.0 999.0 99.0 99.00
2006 10 13 12 00 358  3.2  4.2  1.60 10.00  6.45 999 1011.0  11.6  10.8 999.0 99.0 99.00
2006 10 13 13 00 353  5.1  6.4  1.61 10.81  6.56 999 1011.2  11.5  10.7 999.0 99.0 99.00
2006 10 13 14 00 358  4.1  5.2  1.46 10.81  6.10 999 1011.4  11.5  10.7 999.0 99.0 99.00
2006 10 13 15 00  12  5.1  6.4  1.43 10.81  5.86 999 1011.5  11.7  10.7 999.0 99.0 99.00
2006 10 13 16 00  13  2.9  4.4  1.47 10.81  5.99 999 1012.1  10.7  10.6 999.0 99.0 99.00
2006 10 13 17 00   5  4.2  4.9  1.55 10.00  6.16 999 1012.4  11.5  10.6 999.0 99.0 99.00
2006 10 13 18 00 354  6.4  7.7  1.45 10.81  5.63 999 1012.8  11.9  10.6 999.0 99.0 99.00
2006 10 13 19 00  46  4.5  5.4  1.51 10.00  5.70 999 1012.3  10.6  10.7 999.0 99.0 99.00
2006 10 13 20 00  40  4.2  5.5  1.48 10.00  5.68 999 1012.0  10.4  10.8 999.0 99.0 99.00
2006 10 13 21 00  32  3.3  4.0  1.52  9.09  5.83 999 1011.6  10.6  10.8 999.0 99.0 99.00
2006 10 13 22 00  24  3.4  4.1  1.45  9.09  5.66 999 1011.3  10.9  10.9 999.0 99.0 99.00
2006 10 13 23 00  22  3.8  4.6  1.42 10.81  5.91 999 1010.6  11.3  10.9 999.0 99.0 99.00
2006 10 14 00 00 352  6.1  7.5  1.46 10.00  5.63 999 1010.9  11.8  10.9 999.0 99.0 99.00
2006 10 14 01 00 344  8.2 10.3  1.43 10.81  5.15 999 1010.7  11.9  10.8 999.0 99.0 99.00
2006 10 14 02 00 359  8.4  9.8  1.54  9.09  4.92 999 1010.6  11.8  10.7 999.0 99.0 99.00
2006 10 14 03 00 358  7.4  8.8  1.57 10.81  5.08 999 1010.8  11.7  10.6 999.0 99.0 99.00
2006 10 14 04 00 357  6.6  7.7  1.60 10.00  5.17 999 1011.2  11.6  10.3 999.0 99.0 99.00
2006 10 14 05 00  11  7.4  9.4  1.72 10.00  5.01 999 1011.1  11.5  10.3 999.0 99.0 99.00
2006 10 14 06 00   6  6.6  8.4  1.67 10.00  4.91 999 1011.3  11.6  10.5 999.0 99.0 99.00
2006 10 14 07 00   7  6.0  7.2  1.64 10.00  5.34 999 1011.6  11.5  10.4 999.0 99.0 99.00
2006 10 14 08 00  10  5.5  6.8  1.67 10.00  5.23 999 1011.8  11.3  10.3 999.0 99.0 99.00
2006 10 14 09 00  10  5.8  7.3  1.69  9.09  5.38 999 1011.9  11.3  10.4 999.0 99.0 99.00
2006 10 14 10 00  12  4.6  5.9  1.73 10.00  5.72 999 1012.1  11.2  10.4 999.0 99.0 99.00
2006 10 14 11 00 358  6.2  8.6  1.57  9.09  5.57 999 1012.1  11.3  10.5 999.0 99.0 99.00
2006 10 14 12 00  15  3.8  4.7  1.70  9.09  5.86 999 1011.9  11.0  10.4 999.0 99.0 99.00
2006 10 14 13 00  39  2.1  2.6  1.56  6.25  5.69 999 1012.0  10.6  10.4 999.0 99.0 99.00
2006 10 14 14 00  64  2.8  3.8  1.58  9.09  5.82 999 1011.7  10.2  10.3 999.0 99.0 99.00
2006 10 14 15 00  82  2.9  3.6  1.53  9.09  5.99 999 1012.1  10.1  10.3 999.0 99.0 99.00
2006 10 14 16 00  88  1.5  2.2  1.49  8.33  6.01 999 1012.6  10.2  10.3 999.0 99.0 99.00
2006 10 14 17 00 149  1.1  1.6  1.35 14.81  5.81 999 1012.8  10.2  10.3 999.0 99.0 99.00
2006 10 14 18 00 172  1.9  2.4  1.50 10.81  6.18 999 1013.1  10.2  10.3 999.0 99.0 99.00
2006 10 14 19 00 185  2.1  2.6  1.38 10.00  6.37 999 1013.3  10.2  10.4 999.0 99.0 99.00
2006 10 14 20 00 176  2.0  2.4  1.42 10.00  6.47 999 1013.5  10.4  10.4 999.0 99.0 99.00
2006 10 14 21 00 155  3.1  3.6  1.36 10.00  6.79 999 1012.4  10.4  10.4 999.0 99.0 99.00
2006 10 14 22 00 164  3.4  4.1  1.34 10.00  6.55 999 1012.0  10.5  10.4 999.0 99.0 99.00
2006 10 14 23 00 184  3.0  3.4  1.36 10.00  6.84 999 1011.7  10.6  10.5 999.0 99.0 99.00
2006 10 15 00 00 191  3.0  3.5  1.33 10.00  7.08 999 1011.6  10.7  10.5 999.0 99.0 99.00
2006 10 15 01 00 186  2.5  3.4  1.24  9.09  6.77 999 1011.3  10.7  10.5 999.0 99.0 99.00
2006 10 15 02 00 188  2.7  3.5  1.26  9.09  6.91 999 1011.2  10.8  10.4 999.0 99.0 99.00
2006 10 15 03 00 162  2.6  3.2  1.26  9.09  7.11 999 1010.6  11.0  10.4 999.0 99.0 99.00
2006 10 15 04 00 182  2.2  2.7  1.33 12.90  7.10 999 1010.7  10.9  10.4 999.0 99.0 99.00
2006 10 15 05 00 177  4.4  5.1  1.14  8.33  7.07 999 1010.2  10.9  10.4 999.0 99.0 99.00
2006 10 15 06 00 179  3.9  4.6  1.26 12.12  7.64 999 1010.6  11.0  10.4 999.0 99.0 99.00
2006 10 15 07 00 177  5.0  5.9  1.18  9.09  7.26 999 1010.4  10.9  10.3 999.0 99.0 99.00
2006 10 15 08 00 173  3.9  4.5  1.26 12.12  7.23 999 1010.0  10.8  10.2 999.0 99.0 99.00
2006 10 15 09 00 178  4.9  5.6  1.25 12.90  7.54 999 1009.6  10.9  10.2 999.0 99.0 99.00
2006 10 15 10 00 176  6.1  6.9  1.23 12.12  6.88 999 1009.6  11.1  10.2 999.0 99.0 99.00
2006 10 15 11 00 175  7.3  8.6  1.20 12.12  5.36 999 1008.7  11.2  10.3 999.0 99.0 99.00
2006 10 15 12 00 178  8.9 10.2  1.27 11.43  4.95 999 1008.2  11.2  10.3 999.0 99.0 99.00
2006 10 15 13 00 177  9.4 11.2  1.33 11.43  4.74 999 1007.5  10.9  10.2 999.0 99.0 99.00
2006 10 15 14 00 177 10.9 12.8  1.57 12.12  4.32 999 1007.0  11.1  10.2 999.0 99.0 99.00
