#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 07 01 01 00 344  5.6  6.4  1.14  7.14  4.64 999 1019.5  15.8  16.1 999.0 99.0 99.00
2007 07 01 02 00 349  5.7  6.7  1.09  7.69  4.63 999 1019.2  15.8  16.0 999.0 99.0 99.00
2007 07 01 03 00 348  5.5  6.2  1.21  8.33  4.76 999 1019.0  15.8  15.9 999.0 99.0 99.00
2007 07 01 04 00 345  4.9  6.1  1.06  8.33  4.44 999 1019.0  15.7  15.8 999.0 99.0 99.00
2007 07 01 05 00 349  4.8  5.5  1.02  7.69  4.76 999 1019.1  15.6  15.7 999.0 99.0 99.00
2007 07 01 07 00 340  3.4  4.2  1.09  7.69  5.34 999 1018.9  15.3  15.6 999.0 99.0 99.00
2007 07 01 08 00 335  3.5  4.2  1.02  7.69  5.32 999 1019.0  15.3  15.5 999.0 99.0 99.00
2007 07 01 09 00 338  2.8  3.4  0.95  7.14  5.30 999 1018.8  15.3  15.5 999.0 99.0 99.00
2007 07 01 10 00 321  2.1  2.4  1.02  7.14  5.62 999 1018.8  15.2  15.5 999.0 99.0 99.00
2007 07 01 11 00 323  1.3  1.7  1.08  7.69  5.69 999 1018.4  15.0  15.4 999.0 99.0 99.00
2007 07 01 12 00 303  0.8  1.0  1.03  7.14  5.51 999 1018.4  15.0  15.4 999.0 99.0 99.00
2007 07 01 13 00 281  0.7  1.0  1.08  7.14  5.51 999 1018.5  15.0  15.4 999.0 99.0 99.00
2007 07 01 14 00  95  0.5  0.7  0.98  7.14  5.29 999 1018.6  15.6  15.4 999.0 99.0 99.00
2007 07 01 15 00 138  0.9  1.1  1.01  7.14  5.19 999 1018.9  15.0  15.4 999.0 99.0 99.00
2007 07 01 16 00 138  1.1  1.4  0.95  6.67  5.16 999 1018.9  15.2  15.5 999.0 99.0 99.00
2007 07 01 17 00 190  1.4  1.8  0.82  5.88  4.70 999 1019.1  15.5  15.7 999.0 99.0 99.00
2007 07 01 18 00 212  1.9  2.6  0.75  6.25  4.66 999 1019.1  15.6  16.2 999.0 99.0 99.00
2007 07 01 19 00 204  2.0  2.6  0.78  6.67  4.93 999 1019.2  15.6  16.5 999.0 99.0 99.00
2007 07 01 20 00 200  1.9  2.5  0.71  6.67  5.22 999 1019.4  15.7  16.6 999.0 99.0 99.00
2007 07 01 21 00 203  2.8  3.3  0.72  6.25  5.35 999 1019.5  15.7  16.6 999.0 99.0 99.00
2007 07 01 22 00 201  3.1  3.8  0.70  6.67  5.61 999 1019.4  15.7  16.6 999.0 99.0 99.00
2007 07 01 23 00 200  3.9  4.6  0.70  5.88  5.48 999 1019.3  15.8  16.6 999.0 99.0 99.00
2007 07 02 00 00 212  3.7  4.3  0.61  5.88  5.17 999 1019.3  15.8  16.5 999.0 99.0 99.00
2007 07 02 01 00 207  3.4  4.0  0.59  5.88  5.13 999 1019.2  15.9  16.6 999.0 99.0 99.00
2007 07 02 02 00 214  3.2  3.9  0.62  6.67  5.32 999 1019.2  15.9  16.6 999.0 99.0 99.00
2007 07 02 03 00 216  3.9  4.5  0.62  7.14  5.16 999 1019.2  15.9  16.3 999.0 99.0 99.00
2007 07 02 04 00 198  3.5  4.1  0.60  6.67  4.67 999 1019.0  15.9  16.3 999.0 99.0 99.00
2007 07 02 05 00 177  3.3  4.0  0.58  6.25  4.35 999 1018.8  15.8  16.2 999.0 99.0 99.00
2007 07 02 06 00 192  4.0  4.6  0.61  5.26  4.07 999 1019.1  15.8  16.1 999.0 99.0 99.00
2007 07 02 07 00 174  4.2  4.9  0.64  5.56  3.89 999 1018.7  15.7  16.1 999.0 99.0 99.00
2007 07 02 08 00 177  5.1  6.3  0.65  5.00  3.95 999 1018.4  15.7  16.0 999.0 99.0 99.00
2007 07 02 09 00 171  5.6  7.0  0.67  4.00  3.83 999 1018.1  15.8  16.0 999.0 99.0 99.00
2007 07 02 10 00 170  6.4  7.4  0.72  4.76  3.60 999 1018.0  15.7  15.9 999.0 99.0 99.00
2007 07 02 11 00 165  6.2  7.3  0.83  5.00  3.92 999 1018.0  15.4  15.9 999.0 99.0 99.00
2007 07 02 12 00 168  6.7  8.0  0.99  5.88  4.27 999 1018.0  15.2  15.6 999.0 99.0 99.00
2007 07 02 13 00 162  6.2  7.7  1.08  5.88  4.65 999 1018.4  15.2  15.7 999.0 99.0 99.00
2007 07 02 14 00 156  6.3  7.5  1.13  7.69  4.84 999 1018.5  15.3  15.6 999.0 99.0 99.00
2007 07 02 15 00 138  6.8  7.6  1.24  8.33  4.87 999 1018.3  15.3  15.5 999.0 99.0 99.00
2007 07 02 16 00 143  6.2  7.4  1.33  7.69  4.96 999 1018.9  15.3  15.5 999.0 99.0 99.00
2007 07 02 17 00 157  6.1  7.0  1.34  7.14  5.05 999 1019.4  15.9  15.6 999.0 99.0 99.00
2007 07 02 18 00 164  6.1  7.2  1.38  7.14  5.01 999 1019.4  16.2  15.6 999.0 99.0 99.00
2007 07 02 19 00 171  6.7  7.8  1.41  6.67  4.68 999 1019.8  16.1  15.7 999.0 99.0 99.00
2007 07 02 20 00 175  6.7  7.6  1.36  6.67  4.65 999 1020.2  16.2  15.8 999.0 99.0 99.00
2007 07 02 21 00 176  6.2  7.1  1.34  7.14  4.64 999 1020.4  16.3  15.9 999.0 99.0 99.00
2007 07 02 22 00 182  5.8  6.8  1.39  6.25  4.76 999 1020.7  16.5  16.0 999.0 99.0 99.00
2007 07 02 23 00 187  5.3  6.2  1.36  6.25  4.65 999 1021.0  16.4  16.1 999.0 99.0 99.00
2007 07 03 00 00 176  4.2  4.8  1.33  6.25  4.90 999 1021.0  16.4  16.1 999.0 99.0 99.00
2007 07 03 01 00 175  4.1  4.8  1.23  6.25  4.90 999 1021.1  16.4  16.1 999.0 99.0 99.00
2007 07 03 02 00 171  3.7  4.2  1.21  5.56  5.04 999 1021.2  16.5  16.1 999.0 99.0 99.00
2007 07 03 03 00 181  4.0  4.7  1.31  9.09  5.46 999 1021.1  16.3  16.1 999.0 99.0 99.00
2007 07 03 04 00 181  4.3  5.0  1.30  9.09  5.89 999 1021.3  16.2  16.1 999.0 99.0 99.00
2007 07 03 05 00 168  4.9  5.7  1.26  9.09  6.06 999 1021.4  16.2  16.0 999.0 99.0 99.00
2007 07 03 06 00 181  3.8  4.6  1.31  9.09  6.27 999 1021.7  16.2  16.0 999.0 99.0 99.00
2007 07 03 07 00 182  3.3  3.8  1.24  9.09  6.39 999 1021.5  16.0  16.0 999.0 99.0 99.00
2007 07 03 08 00 199  3.0  3.5  1.24  9.09  6.61 999 1021.5  15.8  15.9 999.0 99.0 99.00
2007 07 03 09 00 196  2.9  3.4  1.15 17.39  6.38 999 1021.4  15.8  15.9 999.0 99.0 99.00
2007 07 03 10 00 205  2.8  3.3  1.34  8.33  6.74 999 1021.4  15.7  16.0 999.0 99.0 99.00
2007 07 03 11 00 174  1.9  2.3  1.18 10.00  6.53 999 1021.6  15.7  16.0 999.0 99.0 99.00
2007 07 03 12 00 154  2.4  2.9  1.25  9.09  6.48 999 1021.7  15.6  15.9 999.0 99.0 99.00
2007 07 03 13 00 158  2.9  3.5  1.14  9.09  6.08 999 1022.0  15.6  15.9 999.0 99.0 99.00
2007 07 03 14 00 169  2.4  2.8  1.28  9.09  6.37 999 1022.3  15.8  16.0 999.0 99.0 99.00
2007 07 03 15 00 175  2.1  2.8  1.16 17.39  6.28 999 1022.8  15.8  16.0 999.0 99.0 99.00
2007 07 03 16 00 170  2.0  2.5  1.17  9.09  5.93 999 1023.2  16.0  16.0 999.0 99.0 99.00
2007 07 03 17 00 159  1.7  2.1  1.24  8.33  6.19 999 1023.4  16.2  16.3 999.0 99.0 99.00
2007 07 03 19 00 200  1.4  1.7  1.15  8.33  5.71 999 1023.8  16.4  17.0 999.0 99.0 99.00
2007 07 03 20 00 247  1.7  2.2  1.18 16.00  6.35 999 1024.2  16.5  17.3 999.0 99.0 99.00
2007 07 03 21 00 286  1.9  2.4  1.13  8.33  6.60 999 1024.1  16.7  17.7 999.0 99.0 99.00
2007 07 03 22 00 316  3.0  3.5  1.10  8.33  6.80 999 1023.9  16.9  17.9 999.0 99.0 99.00
2007 07 03 23 00 330  3.9  4.5  1.12  9.09  7.11 999 1023.7  17.1  18.1 999.0 99.0 99.00
2007 07 04 00 00 341  4.4  5.1  0.98  8.33  6.76 999 1023.5  17.2  17.6 999.0 99.0 99.00
2007 07 04 01 00 342  5.0  5.9  1.10  9.09  7.24 999 1023.2  17.3  17.4 999.0 99.0 99.00
2007 07 04 02 00 350  5.0  5.6  1.11  8.33  6.70 999 1022.8  17.3  17.5 999.0 99.0 99.00
2007 07 04 03 00 340  5.2  6.1  1.11  8.33  6.02 999 1022.7  17.3  17.3 999.0 99.0 99.00
2007 07 04 04 00 345  5.1  6.3  1.16  7.69  5.98 999 1022.5  17.2  17.4 999.0 99.0 99.00
2007 07 04 05 00 349  5.4  6.2  1.23  6.67  6.03 999 1022.6  17.1  17.2 999.0 99.0 99.00
2007 07 04 06 00 351  5.0  5.8  1.15  8.33  5.63 999 1022.4  16.9  17.1 999.0 99.0 99.00
2007 07 04 07 00 350  5.6  6.4  1.31  8.33  5.70 999 1022.1  16.8  16.9 999.0 99.0 99.00
2007 07 04 08 00 351  5.4  6.7  1.22  8.33  5.24 999 1021.7  16.7  16.9 999.0 99.0 99.00
2007 07 04 09 00 355  6.1  7.2  1.24  8.33  4.93 999 1021.3  16.6  16.8 999.0 99.0 99.00
2007 07 04 10 00 356  6.2  7.5  1.29 16.00  5.07 999 1020.9  16.5  16.8 999.0 99.0 99.00
2007 07 04 11 00 354  6.2  7.4  1.16  8.33  4.51 999 1020.5  16.4  16.8 999.0 99.0 99.00
2007 07 04 12 00 352  6.7  7.9  1.13  8.33  4.64 999 1020.6  16.4  16.7 999.0 99.0 99.00
2007 07 04 13 00 350  6.3  7.2  1.21  8.33  4.74 999 1020.9  16.4  16.6 999.0 99.0 99.00
2007 07 04 14 00 348  6.0  7.0  1.20  7.69  4.80 999 1021.3  16.6  16.4 999.0 99.0 99.00
2007 07 04 15 00 349  6.7  8.2  1.20  8.33  5.00 999 1021.5  16.6  16.4 999.0 99.0 99.00
2007 07 04 16 00 347  6.9  7.9  1.22  8.33  4.79 999 1021.6  16.5  16.6 999.0 99.0 99.00
2007 07 04 17 00 351  6.4  7.5  1.30  9.09  5.00 999 1021.9  16.5  16.6 999.0 99.0 99.00
2007 07 04 18 00 350  7.1  8.3  1.45  8.33  4.93 999 1021.8  16.5  16.6 999.0 99.0 99.00
2007 07 04 19 00 345  7.8  9.4  1.36  8.33  4.64 999 1021.9  16.5  16.6 999.0 99.0 99.00
2007 07 04 20 00 345  8.5  9.7  1.39  9.09  4.64 999 1022.3  16.6  16.7 999.0 99.0 99.00
2007 07 04 21 00 350  8.3  9.8  1.58  9.09  4.77 999 1022.0  16.7  16.7 999.0 99.0 99.00
2007 07 04 22 00 355  9.2 11.5  1.51 10.00  4.52 999 1021.8  16.7  16.7 999.0 99.0 99.00
2007 07 04 23 00 351  8.6  9.7  1.75 12.90  4.91 999 1021.3  16.5  16.7 999.0 99.0 99.00
2007 07 05 00 00 349  9.0 10.7  1.71  9.09  4.94 999 1020.5  16.7  16.8 999.0 99.0 99.00
2007 07 05 01 00 351  9.3 12.4  1.93 11.43  5.16 999 1020.4  16.9  16.8 999.0 99.0 99.00
2007 07 05 02 00 348  9.2 11.4  2.03 12.12  5.24 999 1020.1  16.9  16.8 999.0 99.0 99.00
2007 07 05 03 00 347  9.3 11.9  2.14 11.43  5.40 999 1019.8  16.9  16.8 999.0 99.0 99.00
2007 07 05 04 00 346 10.4 12.5  2.12 11.43  5.44 999 1019.8  16.7  16.7 999.0 99.0 99.00
2007 07 05 05 00 350  9.6 11.6  2.36 11.43  5.64 999 1020.2  16.6  16.6 999.0 99.0 99.00
2007 07 05 06 00 353  9.7 12.0  2.39 10.81  5.68 999 1020.3  16.6  16.5 999.0 99.0 99.00
2007 07 05 07 00 353 10.7 12.4  2.31 10.81  5.36 999 1020.0  16.5  16.6 999.0 99.0 99.00
2007 07 05 08 00 354 11.0 12.8  2.59 11.43  5.45 999 1019.5  16.4  16.6 999.0 99.0 99.00
2007 07 05 09 00 352 11.1 13.7  2.47  5.56  5.32 999 1019.1  16.2  16.4 999.0 99.0 99.00
2007 07 05 10 00 354 11.3 13.7  2.49  5.56  5.17 999 1018.9  16.1  16.4 999.0 99.0 99.00
2007 07 05 11 00 353 11.6 14.0  2.41 11.43  5.07 999 1018.7  16.0  16.3 999.0 99.0 99.00
2007 07 05 12 00 355 12.1 13.9  2.55  5.88  5.10 999 1018.6  15.9  16.3 999.0 99.0 99.00
2007 07 05 13 00   1 11.6 14.2  2.51  6.25  5.21 999 1018.8  15.9  16.3 999.0 99.0 99.00
2007 07 05 14 00   1 11.6 14.1  2.64  5.88  5.21 999 1019.1  15.6  16.3 999.0 99.0 99.00
2007 07 05 15 00   4 11.2 13.9  2.69  6.25  5.22 999 1019.1  15.6  16.4 999.0 99.0 99.00
2007 07 05 16 00 358 10.6 12.5  2.23  5.88  5.02 999 1019.3  15.4  16.2 999.0 99.0 99.00
2007 07 05 17 00 357 10.2 12.1  2.27  5.88  5.06 999 1019.1  15.3  16.0 999.0 99.0 99.00
2007 07 05 18 00 355  9.7 11.4  2.35  6.25  5.15 999 1019.1  15.4  15.9 999.0 99.0 99.00
2007 07 05 19 00 349 10.0 11.5  2.11  6.25  5.00 999 1019.4  15.5  15.8 999.0 99.0 99.00
2007 07 05 20 00 349 10.6 12.7  2.04  6.67  4.82 999 1019.6  15.5  15.6 999.0 99.0 99.00
2007 07 05 21 00 350 10.9 13.3  2.26  6.25  5.00 999 1019.7  15.6  15.5 999.0 99.0 99.00
2007 07 05 22 00 353 10.1 12.4  2.08  6.25  5.00 999 1019.7  15.6  15.5 999.0 99.0 99.00
2007 07 05 23 00 351 10.1 11.8  2.19  6.67  4.99 999 1019.7  15.7  15.6 999.0 99.0 99.00
2007 07 06 00 00 352 10.2 12.6  2.19  6.67  4.98 999 1019.4  15.7  15.6 999.0 99.0 99.00
2007 07 06 01 00 354  9.9 11.5  2.24  6.25  5.03 999 1019.3  15.7  15.7 999.0 99.0 99.00
2007 07 06 02 00 352  9.7 11.2  2.33  6.67  5.14 999 1019.0  15.7  15.5 999.0 99.0 99.00
2007 07 06 03 00 348 10.3 12.2  2.29  6.25  5.03 999 1019.1  15.7  15.5 999.0 99.0 99.00
2007 07 06 04 00 346 11.0 12.3  2.26  6.25  5.10 999 1019.2  15.5  15.4 999.0 99.0 99.00
2007 07 06 05 00 357 10.5 12.2  2.25  6.67  5.04 999 1019.3  15.5  15.3 999.0 99.0 99.00
2007 07 06 06 00 354  9.4 11.2  2.31  6.25  5.05 999 1019.6  15.5  15.3 999.0 99.0 99.00
2007 07 06 07 00 349  9.2 11.3  1.92  6.25  4.83 999 1019.6  15.5  15.3 999.0 99.0 99.00
2007 07 06 08 00 356  9.4 11.2  1.80  5.88  4.79 999 1019.5  15.5  15.3 999.0 99.0 99.00
2007 07 06 09 00 357  9.1 10.7  1.88  6.25  4.68 999 1019.2  15.3  15.0 999.0 99.0 99.00
2007 07 06 10 00 358  9.0 10.4  1.82  6.67  4.79 999 1019.1  15.1  14.5 999.0 99.0 99.00
2007 07 06 11 00 358  8.1  9.8  1.74  6.25  4.91 999 1018.9  15.0  14.5 999.0 99.0 99.00
2007 07 06 12 00 352  8.6  9.8  1.69  9.09  5.02 999 1019.1  14.9  13.8 999.0 99.0 99.00
2007 07 06 13 00 355  7.9  9.1  1.66  9.09  4.89 999 1019.4  14.7  13.5 999.0 99.0 99.00
2007 07 06 14 00 354  8.7 10.1  1.70  6.25  4.68 999 1019.5  14.8  13.3 999.0 99.0 99.00
2007 07 06 15 00 354  8.1  9.2  1.75  5.88  4.63 999 1019.7  14.8  13.3 999.0 99.0 99.00
2007 07 06 16 00 354  8.3  9.6  1.71  9.09  4.69 999 1019.9  14.7  13.4 999.0 99.0 99.00
2007 07 06 17 00 356 10.0 12.2  1.78  5.88  4.54 999 1020.0  14.7  12.9 999.0 99.0 99.00
2007 07 06 18 00 359  7.7  9.8 99.00 99.00 99.00 999 1020.3  14.4  12.6 999.0 99.0 99.00
2007 07 06 19 00 353  8.6 10.0  1.94  6.25  4.62 999 1020.2  14.5  12.3 999.0 99.0 99.00
2007 07 06 20 00 351  9.7 11.0  1.79  5.88  4.41 999 1020.0  14.7  12.5 999.0 99.0 99.00
2007 07 06 21 00 350  9.9 11.7  1.83  5.56  4.44 999 1019.6  14.8  12.8 999.0 99.0 99.00
2007 07 06 22 00 356  9.8 11.7  1.87  6.25  4.52 999 1019.4  15.1  13.5 999.0 99.0 99.00
2007 07 06 23 00 355 11.1 13.5  1.99  5.88  4.70 999 1019.2  15.0  13.7 999.0 99.0 99.00
2007 07 07 00 00 354  9.9 13.2  1.92  6.25  4.52 999 1019.0  15.1  13.3 999.0 99.0 99.00
2007 07 07 01 00 351 10.1 12.7  2.09  5.56  4.74 999 1018.4  15.0  12.9 999.0 99.0 99.00
2007 07 07 02 00 359 10.8 14.4  1.94  5.88  4.56 999 1018.5  14.9  12.7 999.0 99.0 99.00
2007 07 07 03 00 351 10.7 12.9  2.16  6.25  4.72 999 1018.2  14.7  12.2 999.0 99.0 99.00
2007 07 07 04 00 356 10.6 12.9  2.23  6.25  4.68 999 1018.3  14.5  12.1 999.0 99.0 99.00
2007 07 07 05 00 354 11.5 13.5  2.19  6.25  4.70 999 1018.5  14.6  12.1 999.0 99.0 99.00
2007 07 07 06 00 353 10.7 13.0  2.22  6.67  4.76 999 1019.0  14.4  12.1 999.0 99.0 99.00
2007 07 07 07 00 360  9.6 12.1  2.05  5.56  4.68 999 1019.4  14.2  11.8 999.0 99.0 99.00
2007 07 07 08 00 352 10.1 11.7  2.20  6.25  4.95 999 1019.4  14.1  11.9 999.0 99.0 99.00
2007 07 07 09 00 355  8.9 11.3  2.07  7.14  4.93 999 1019.2  13.9  11.8 999.0 99.0 99.00
2007 07 07 10 00 356 10.1 13.7  2.33  6.67  5.08 999 1018.6  13.9  11.6 999.0 99.0 99.00
2007 07 07 11 00 350 10.2 12.9  2.09  6.67  4.93 999 1018.2  13.8  11.5 999.0 99.0 99.00
2007 07 07 12 00 356  8.6 11.3  2.12  6.67  5.00 999 1018.8  13.7  11.3 999.0 99.0 99.00
2007 07 07 13 00 354  7.7  9.3  2.22  6.67  5.22 999 1019.2  13.8  11.2 999.0 99.0 99.00
2007 07 07 14 00 360  6.7  8.2  1.98  6.67  5.09 999 1019.6  13.7  11.6 999.0 99.0 99.00
2007 07 07 15 00 356  7.8  8.7  2.06  6.67  5.16 999 1020.1  14.0  11.8 999.0 99.0 99.00
2007 07 07 16 00 349  7.2  8.8  1.91  7.69  4.97 999 1020.5  13.7  11.7 999.0 99.0 99.00
2007 07 07 17 00 354  6.4  7.6  1.83  7.69  5.01 999 1020.8  13.8  11.3 999.0 99.0 99.00
2007 07 07 18 00 341  6.9  8.2  1.98  7.69  5.31 999 1020.9  14.0  11.3 999.0 99.0 99.00
2007 07 07 19 00 346  7.2  8.4  1.86  7.69  5.18 999 1021.3  14.3  11.9 999.0 99.0 99.00
2007 07 07 20 00 347  6.6  8.0  1.54  6.67  4.85 999 1021.3  14.2  12.5 999.0 99.0 99.00
2007 07 07 21 00 347  7.3  8.7  1.68  7.14  5.00 999 1021.3  14.2  12.3 999.0 99.0 99.00
2007 07 07 22 00 347  7.7  9.5  1.83  7.14  5.01 999 1021.3  14.3  12.0 999.0 99.0 99.00
2007 07 07 23 00 355  7.6  8.5  1.71  7.69  4.87 999 1021.2  14.3  12.5 999.0 99.0 99.00
2007 07 08 00 00 348  8.6 10.1  1.76  6.67  4.93 999 1020.9  14.5  12.8 999.0 99.0 99.00
2007 07 08 01 00 349  7.3  8.6  1.68  7.14  4.84 999 1020.8  14.4  13.1 999.0 99.0 99.00
2007 07 08 02 00 351  7.6  8.9  1.79  7.69  4.93 999 1020.6  14.3  13.0 999.0 99.0 99.00
2007 07 08 03 00 351  7.2  9.4  1.98  8.33  5.28 999 1020.8  14.2  12.9 999.0 99.0 99.00
2007 07 08 04 00 353  7.8  9.5  1.94  7.69  5.04 999 1020.9  14.2  13.1 999.0 99.0 99.00
2007 07 08 05 00 359  6.2  7.5  1.83  8.33  4.96 999 1021.0  13.7  12.4 999.0 99.0 99.00
2007 07 08 06 00 359  5.8  6.7  1.92  7.69  5.25 999 1021.2  13.5  11.7 999.0 99.0 99.00
2007 07 08 07 00 360  5.5  6.3  1.77  7.69  5.18 999 1021.0  13.5  11.9 999.0 99.0 99.00
2007 07 08 08 00   7  4.0  4.5  1.57  7.69  5.24 999 1020.9  13.3  11.9 999.0 99.0 99.00
2007 07 08 09 00 358  3.6  4.1  1.63  7.69  5.39 999 1020.8  13.0  11.6 999.0 99.0 99.00
2007 07 08 10 00 357  3.3  3.9  1.57  7.69  5.49 999 1020.6  12.9  11.6 999.0 99.0 99.00
2007 07 08 11 00 350  3.3  4.0  1.56  7.69  5.41 999 1020.4  12.8  11.3 999.0 99.0 99.00
2007 07 08 12 00 344  2.9  3.3  1.44  7.69  5.54 999 1020.2  12.8  11.2 999.0 99.0 99.00
2007 07 08 13 00 345  2.9  3.5  1.58  7.14  5.89 999 1020.3  13.0  10.9 999.0 99.0 99.00
2007 07 08 14 00 349  2.8  3.2  1.29  7.14  5.33 999 1020.7  13.6  11.5 999.0 99.0 99.00
2007 07 08 15 00 358  2.5  2.8  1.35  7.14  5.40 999 1020.7  13.8  11.7 999.0 99.0 99.00
2007 07 08 16 00  50  1.4  1.7  1.23  5.88  5.43 999 1021.0  12.7  12.3 999.0 99.0 99.00
2007 07 08 17 00  52  1.6  2.0  1.13  6.67  5.28 999 1021.0  13.1  13.1 999.0 99.0 99.00
2007 07 08 18 00 353  2.3  2.9  0.99  6.67  5.12 999 1020.8  13.4  13.8 999.0 99.0 99.00
2007 07 08 19 00   9  2.6  3.0  1.01  7.14  5.30 999 1020.7  13.9  14.2 999.0 99.0 99.00
2007 07 08 20 00 348  5.1  5.8  0.94  6.67  5.15 999 1020.4  14.9  14.0 999.0 99.0 99.00
2007 07 08 21 00 341  5.7  6.5  0.86  6.25  5.06 999 1020.4  15.2  14.4 999.0 99.0 99.00
2007 07 08 22 00 341  6.5  7.4  0.85  6.25  4.32 999 1020.0  15.3  14.4 999.0 99.0 99.00
2007 07 08 23 00 338  7.5  8.8  1.03  7.69  4.19 999 1019.5  15.4  13.7 999.0 99.0 99.00
2007 07 09 00 00 352  8.3 10.4  1.11  6.25  3.99 999 1019.0  15.7  14.2 999.0 99.0 99.00
2007 07 09 01 00 352 10.1 11.7  1.33  7.69  4.12 999 1018.4  15.9  15.1 999.0 99.0 99.00
2007 07 09 02 00 349 10.5 12.9  1.49  8.33  4.34 999 1017.8  15.8  14.9 999.0 99.0 99.00
2007 07 09 03 00 355 11.0 13.2  1.80  5.00  4.51 999 1017.6  15.6  14.1 999.0 99.0 99.00
2007 07 09 04 00 355 10.5 12.9  1.91  7.14  4.64 999 1017.8  15.3  13.7 999.0 99.0 99.00
2007 07 09 05 00 357  9.7 11.9  1.90  5.56  4.60 999 1018.2  15.0  13.6 999.0 99.0 99.00
2007 07 09 06 00 357  9.1 10.8  1.95  5.26  4.53 999 1018.2  14.6  12.7 999.0 99.0 99.00
2007 07 09 07 00 354  9.6 11.0  2.02  5.56  4.71 999 1018.2  14.7  11.8 999.0 99.0 99.00
2007 07 09 08 00 356  9.6 11.0  2.00  6.25  4.69 999 1018.0  14.8  11.8 999.0 99.0 99.00
2007 07 09 09 00   3  9.6 11.2  1.89  5.56  4.42 999 1018.0  14.8  12.1 999.0 99.0 99.00
2007 07 09 10 00   3 10.1 11.3  1.93  6.25  4.53 999 1018.0  14.7  12.6 999.0 99.0 99.00
2007 07 09 11 00   7 10.8 12.3  2.06  6.25  4.77 999 1017.7  14.3  13.0 999.0 99.0 99.00
2007 07 09 12 00   3 10.5 12.5  2.11  5.88  4.82 999 1017.6  13.9  13.0 999.0 99.0 99.00
2007 07 09 13 00   4 10.9 13.4  2.39  5.88  5.09 999 1017.6  13.7  12.8 999.0 99.0 99.00
2007 07 09 14 00  12  9.6 12.3  2.53  6.25  5.00 999 1017.9  13.4  12.1 999.0 99.0 99.00
2007 07 09 15 00   4 11.7 14.9  2.62  6.25  5.15 999 1017.8  13.5  11.7 999.0 99.0 99.00
2007 07 09 16 00   4  9.9 12.1  2.42  6.67  5.15 999 1018.1  13.5  11.3 999.0 99.0 99.00
2007 07 09 17 00   4 10.0 12.7  2.52  6.67  5.22 999 1018.3  13.8  10.8 999.0 99.0 99.00
2007 07 09 18 00 355 10.9 12.8  2.43  6.25  5.29 999 1017.9  14.0  11.0 999.0 99.0 99.00
2007 07 09 19 00 354  9.8 11.5  2.32  7.14  5.29 999 1017.8  14.0  11.3 999.0 99.0 99.00
2007 07 09 20 00 350  9.2 10.7  2.27  6.67  5.29 999 1017.4  14.0  11.5 999.0 99.0 99.00
2007 07 09 21 00 358 10.6 13.4  2.10  7.14  5.03 999 1016.8  14.3  11.6 999.0 99.0 99.00
2007 07 09 22 00 349 10.7 12.6  2.23  7.14  5.05 999 1016.2  14.2  11.7 999.0 99.0 99.00
2007 07 09 23 00 350 10.8 12.9  2.59  6.67  5.44 999 1015.5  14.0  11.5 999.0 99.0 99.00
2007 07 10 00 00 355  9.9 11.6  2.48  6.67  5.36 999 1015.2  13.7  11.6 999.0 99.0 99.00
2007 07 10 01 00 356  8.9 10.4  2.77  6.67  5.38 999 1014.4  13.6  11.5 999.0 99.0 99.00
2007 07 10 02 00 357  7.7  8.8  2.68  7.69  5.66 999 1013.7  13.7  11.4 999.0 99.0 99.00
2007 07 10 03 00 352  7.6  8.6  2.70  7.69  5.61 999 1013.1  13.7  11.1 999.0 99.0 99.00
2007 07 10 04 00 357  7.3  8.2  2.60  7.69  5.60 999 1013.0  13.8  11.1 999.0 99.0 99.00
2007 07 10 05 00 357  6.3  7.0  2.28  9.09  5.60 999 1013.3  13.5  10.7 999.0 99.0 99.00
2007 07 10 06 00   7  5.7  6.4  2.46  8.33  6.08 999 1013.5  13.9  10.7 999.0 99.0 99.00
2007 07 10 07 00   1  6.4  7.1  2.48  8.33  6.06 999 1013.0  13.9  10.4 999.0 99.0 99.00
2007 07 10 08 00  10  5.2  5.9  2.48  9.09  6.26 999 1012.5  13.3  10.7 999.0 99.0 99.00
2007 07 10 09 00  33  2.7  3.4  2.43  8.33  6.25 999 1012.5  12.9  10.9 999.0 99.0 99.00
2007 07 10 10 00  18  3.6  4.1  2.33  9.09  6.35 999 1012.0  12.9  11.1 999.0 99.0 99.00
2007 07 10 11 00  42  1.6  2.1  2.25  8.33  6.18 999 1011.8  11.5  11.1 999.0 99.0 99.00
2007 07 10 12 00 349  3.7  4.3  2.48  8.33  6.55 999 1011.7  12.6  11.0 999.0 99.0 99.00
2007 07 10 13 00  32  3.5  4.1  2.34  9.09  6.36 999 1011.7  12.5  10.7 999.0 99.0 99.00
2007 07 10 14 00  24  3.4  3.9  2.24  9.09  6.30 999 1012.0  12.8  10.5 999.0 99.0 99.00
2007 07 10 15 00  53  1.8  2.7  2.32  8.33  6.20 999 1012.2  12.1  10.5 999.0 99.0 99.00
2007 07 10 17 00  26  1.8  2.4  2.20  8.33  5.92 999 1012.3  12.0  11.1 999.0 99.0 99.00
2007 07 10 18 00  23  1.4  1.9  1.94  9.09  5.76 999 1012.1  12.5  11.7 999.0 99.0 99.00
